Report,Timeframe,Period,Type,Geography,Current Year Week Ending,ASP Current Year,Total Bulk and Bags,4046,4225,4770,TotalBagged,Sml Bagged,Lrg Bagged,X-Lrg Bagged,Unknown Bag Size
Category,Weekly,2,Conventional,Kansas City,2026/01/11,0.857900565,412647.6296,149226.2888,63320.91815,9280.071264,190820.3515,166878.9084,11099.2875,488.9841834,12353.17138
Category,Weekly,1,Conventional,Kansas City,2026/01/04,0.789088616,403907.9553,166994.871,70827.18741,12707.80674,153378.0901,133576.8304,8035.3875,497.5377177,11268.33455
Category,Weekly,12,Conventional,Knoxville,2026/03/22,0.924306169,187177.4704,95291.44474,28463.83338,38.44365066,63383.74863,49336.38583,8693.475,261.373647,5092.514158
Category,Weekly,11,Conventional,Knoxville,2026/03/15,0.922964391,184168.7902,91282.53449,23895.95004,54.84857576,68935.45705,48012.81133,10348.8,5825.214283,4748.631444
Category,Weekly,10,Conventional,Knoxville,2026/03/08,0.951838312,182093.0451,86189.65609,31915.78348,23.01992789,63964.58556,46269.68958,8077.65,4345.07684,5272.169135
Category,Weekly,9,Conventional,Knoxville,2026/03/01,0.927950303,173029.5481,82052.50006,29838.16116,13.10362024,61125.78322,42864.37855,12342.4875,920.3527153,4998.564454
Category,Weekly,8,Conventional,Knoxville,2026/02/22,0.947160793,181647.8258,81324.17494,34488.47823,58.09454611,65777.07808,55290.19364,6648.46875,41.34375,3797.071942
Category,Weekly,7,Conventional,Knoxville,2026/02/15,0.981407497,160888.7273,75260.79934,29231.58775,161.0748,56235.26546,42785.06883,9883.9125,0,3566.284125
Category,Weekly,6,Conventional,Knoxville,2026/02/08,0.938564875,200799.8347,93550.31762,36370.13685,77.76626369,70801.61399,59610.49425,7485.975,8.26875,3696.875993
Category,Weekly,5,Conventional,Knoxville,2026/02/01,0.915591461,152818.5636,69912.33218,19370.19792,21.31232985,63514.72115,54670.85379,4530.75,11.025,4302.092366
Category,Weekly,4,Conventional,Knoxville,2026/01/25,0.964293984,202388.5703,89328.22767,38326.00794,58.64398124,74675.69067,55512.15802,12550.125,16.5375,6596.87015
Category,Weekly,3,Conventional,Knoxville,2026/01/18,0.97852363,179101.1372,78290.19508,28622.88834,21.96370822,72166.09009,54903.85392,12248.775,0,5013.46117
Category,Weekly,2,Conventional,Knoxville,2026/01/11,0.982124403,182148.3156,85037.64462,34299.11123,18.64781725,62792.91189,39986.70674,17866.0125,0,4940.192649
Category,Weekly,1,Conventional,Knoxville,2026/01/04,0.971968802,165621.7547,77556.1092,33437.65778,26.15012471,54601.83758,41085.44951,8288.9625,5.5125,5221.913078
Category,Weekly,12,Conventional,Las Vegas,2026/03/22,0.943615006,635751.4304,183693.1553,128873.4556,6015.094995,317169.7245,236687.3746,49074.57887,8167.113662,23240.65736
Category,Weekly,11,Conventional,Las Vegas,2026/03/15,0.954924606,612160.0617,189150.9583,107932.1158,6091.714608,308985.273,245346.4498,28828.77243,3626.228911,31183.82188
Category,Weekly,10,Conventional,Las Vegas,2026/03/08,0.907840656,675325.4653,195279.8223,123637.9484,5661.39979,350746.2948,282553.95,37312.1667,3147.931917,27732.24619
Category,Weekly,9,Conventional,Las Vegas,2026/03/01,0.98098393,570464.6865,174481.2029,106022.8513,10882.9059,279077.7264,224989.7535,22478.55696,3086.540504,28522.87547
Category,Weekly,8,Conventional,Las Vegas,2026/02/22,0.8325045,722390.5161,173731.4065,123050.3315,5764.481165,419844.297,329638.321,28005.90614,2203.215281,59996.85464
Category,Weekly,7,Conventional,Las Vegas,2026/02/15,0.950873276,590892.6081,196134.8306,101844.9707,9238.334009,283674.4728,260629.1063,4267.710359,2805.659929,15971.99622
Category,Weekly,6,Conventional,Las Vegas,2026/02/08,0.928917312,768552.2459,257879.3722,139228.7538,5267.606971,366176.513,308407.2048,30651.36412,3644.603192,23473.34086
Category,Weekly,5,Conventional,Las Vegas,2026/02/01,0.919103371,587642.2941,174863.5089,106818.7573,6002.009332,299958.0185,251485.1557,20812.61772,3652.593453,24007.65158
Category,Weekly,4,Conventional,Las Vegas,2026/01/25,0.878283268,633769.9651,180669.9742,117317.8536,5810.894897,329971.2424,294302.2331,14418.40112,3034.673051,18215.93514
Category,Weekly,3,Conventional,Las Vegas,2026/01/18,0.960008067,655559.5762,188102.0947,101479.5503,5702.926267,360275.0049,314647.2566,16096.71738,3222.68181,26308.34916
Category,Weekly,2,Conventional,Las Vegas,2026/01/11,0.960592134,713109.701,246079.5717,115818.6889,5076.274469,346135.1659,291200.7971,16044.2523,3160.317783,35729.79871
Category,Weekly,1,Conventional,Las Vegas,2026/01/04,0.886203342,593021.1344,188046.8959,128321.8201,5012.851684,271639.5667,239260.6241,1638.268212,2537.20094,28203.47346
Category,Weekly,12,Conventional,Los Angeles,2026/03/22,1.059486116,4889174.923,1941718.422,81899.25597,732117.2931,2133439.952,1597191.775,226789.6917,155217.1549,154241.3306
Category,Weekly,11,Conventional,Los Angeles,2026/03/15,1.083560233,4937999.4,2234030.123,65854.69506,474912.8023,2163201.779,1598235.85,235126.1328,148415.5554,181424.2406
Category,Weekly,10,Conventional,Los Angeles,2026/03/08,1.095170449,4920971.272,2116246.328,97895.66363,526719.3668,2180109.914,1629636.109,230583.6264,90780.46501,229109.7136
Category,Weekly,9,Conventional,Los Angeles,2026/03/01,1.043270542,4707482.779,2041364.06,78035.63556,543598.9931,2044484.091,1523583.869,227735.9818,86966.16428,206198.076
Category,Weekly,8,Conventional,Los Angeles,2026/02/22,1.087242661,4500526.253,2034208.526,62155.88311,420814.2158,1983347.628,1488500.878,221573.1459,82582.19897,190691.4054
Category,Weekly,7,Conventional,Los Angeles,2026/02/15,1.048735867,4525778.882,1912020.802,67629.1402,450337.3684,2095791.572,1486752.74,217724.3372,237013.3555,154301.1393
Category,Weekly,6,Conventional,Los Angeles,2026/02/08,0.986373736,6071946.299,2127520.788,71539.86193,688107.2851,3184778.364,2260537.29,243554.7989,443932.2008,236754.0746
Category,Weekly,5,Conventional,Los Angeles,2026/02/01,1.044174246,4964648.159,2038107.436,61334.08834,381271.3999,2483935.236,1679353.035,323543.5474,330572.4583,150466.1949
Category,Weekly,4,Conventional,Los Angeles,2026/01/25,1.054586183,4855085.291,2034954.201,58635.41072,352715.0232,2408780.656,1791984.243,255986.3955,177821.602,182988.4163
Category,Weekly,3,Conventional,Los Angeles,2026/01/18,1.008822581,5184324.041,1960187.797,75539.81821,471929.6719,2676666.754,1968075.636,360123.2792,146124.1849,202343.6535
Category,Weekly,2,Conventional,Los Angeles,2026/01/11,1.004505521,5584722.639,2087347.719,73866.59802,438122.6232,2985385.699,2433297.574,294085.6098,72702.74601,185299.7698
Category,Weekly,1,Conventional,Los Angeles,2026/01/04,1.03456864,4957310.684,2020228.025,90021.5409,468792.3495,2378268.769,1873987.951,248761.591,109798.7339,145720.4933
Category,Weekly,12,Conventional,Louisville,2026/03/22,0.96962537,215837.0846,72854.95643,51166.5701,6185.873511,85629.68452,69912.71809,15316.0875,227.4934223,173.3855107
Category,Weekly,11,Conventional,Louisville,2026/03/15,1.032022665,213200.3518,74825.03094,47613.90124,2369.269306,88392.15028,73208.97931,14449.05,349.8200146,384.3009618
Category,Weekly,10,Conventional,Louisville,2026/03/08,1.062448054,216470.3387,76800.41576,51452.67801,3865.566648,84351.67829,71556.39527,12272.4,220.2375,302.6455222
Category,Weekly,9,Conventional,Louisville,2026/03/01,0.994913995,205922.1811,67969.48765,50605.41424,6236.209947,81111.06926,67711.40483,12869.0625,183.4875,347.1144258
Category,Weekly,8,Conventional,Louisville,2026/02/22,0.990696773,212720.8342,72602.77678,50996.13184,5408.71063,83713.2149,68620.9476,14797.65,116.94375,177.6735532
Category,Weekly,7,Conventional,Louisville,2026/02/15,1.043835957,200478.2994,70332.73809,46096.12254,4288.028813,79761.40993,66083.586,13340.5125,91.35,245.9614347
Category,Weekly,6,Conventional,Louisville,2026/02/08,1.046359512,228908.2598,76368.10032,57669.26396,6623.014154,88247.88131,75013.34121,12729.15,130.33125,375.0588557
Category,Weekly,5,Conventional,Louisville,2026/02/01,1.012668372,142722.0344,59396.56344,21795.66542,1177.761647,60352.04386,50380.06507,9632.9625,77.9625,261.0537817
Category,Weekly,4,Conventional,Louisville,2026/01/25,1.009951265,252348.4777,91780.267,60678.95273,4833.783092,95055.47483,84896.7786,9280.425,305.55,572.7212238
Category,Weekly,3,Conventional,Louisville,2026/01/18,1.086189518,213103.1954,69289.82262,53318.29055,6332.979892,84162.10233,73374.54646,10354.575,133.0875,299.8933695
Category,Weekly,2,Conventional,Louisville,2026/01/11,1.129207269,217754.5696,74562.07204,57553.81637,4955.485537,80683.19562,63956.41297,16308.075,102.375,316.3326555
Category,Weekly,1,Conventional,Louisville,2026/01/04,1.019102681,194587.5528,69891.83109,53300.63866,4954.658248,66440.42484,62823.7082,2996.4375,107.8875,512.3916423
Category,Weekly,12,Conventional,Miami/FT. Lauderdale,2026/03/22,0.825125164,2023587.54,1107808.744,9011.177937,19.21500008,906748.4039,775974.4966,98917.35,626.45625,31230.10101
Category,Weekly,11,Conventional,Miami/FT. Lauderdale,2026/03/15,0.823621574,1974307.989,1034595.262,11624.31653,23.62500038,928064.7852,750900.51,141188.25,374.85,35601.17527
Category,Weekly,10,Conventional,Miami/FT. Lauderdale,2026/03/08,0.823955194,2027348.954,1061174.707,34557.71439,19.94181039,931596.5909,768881.2661,127153.5563,485.1,35076.66853
Category,Weekly,9,Conventional,Miami/FT. Lauderdale,2026/03/01,0.820037571,2028597.567,1100300.239,21735.86266,193.2093198,906368.2563,757798.4989,110553.1875,339.80625,37676.76366
Category,Weekly,8,Conventional,Miami/FT. Lauderdale,2026/02/22,0.824343047,2033560.486,1087712.173,24216.94463,34.67210533,921596.6964,764219.5124,126297.4125,294.91875,30784.85274
Category,Weekly,7,Conventional,Miami/FT. Lauderdale,2026/02/15,0.833743121,1904738.442,1059220.509,25546.19386,9.769596575,819961.9694,639157.5111,146081.6438,433.9125,34288.90209
Category,Weekly,6,Conventional,Miami/FT. Lauderdale,2026/02/08,0.806698657,2151152.852,1237951.729,10833.66937,13.76437828,902353.6898,717436.4275,147129.2813,446.5125,37341.46862
Category,Weekly,5,Conventional,Miami/FT. Lauderdale,2026/02/01,0.810699116,2193156.533,962896.7574,10134.2331,56.29756114,1220069.245,1078313.182,110974.7625,654.80625,30126.49399
Category,Weekly,4,Conventional,Miami/FT. Lauderdale,2026/01/25,0.835983172,1886823.288,1025698.674,9252.31857,45.1781697,851827.117,698971.9498,118969.4625,773.71875,33111.98593
Category,Weekly,3,Conventional,Miami/FT. Lauderdale,2026/01/18,0.913070593,1929870.922,982111.8232,36320.65958,32.35885993,911406.0806,734586.0123,140873.775,937.51875,35008.77456
Category,Weekly,2,Conventional,Miami/FT. Lauderdale,2026/01/11,0.880012272,2086695.646,1045629.055,58917.70611,40.11509821,982108.7693,808749.6653,139671.2625,846.95625,32840.88523
Category,Weekly,1,Conventional,Miami/FT. Lauderdale,2026/01/04,0.938653369,1722575.31,954044.2427,22470.78524,10.39239512,746049.8901,604586.3574,86436.7875,700.875,54325.87018
Category,Weekly,12,Conventional,Milwaukee,2026/03/22,0.932048089,463980.6457,201826.5935,84101.98062,9699.425789,168352.6458,112964.0022,17614.14375,17071.64124,20702.85868
Category,Weekly,11,Conventional,Milwaukee,2026/03/15,0.956765953,514039.8592,212187.3251,105103.2744,5480.223209,191269.0366,129654.7441,15289.18125,18909.05254,27416.05867
Category,Weekly,10,Conventional,Milwaukee,2026/03/08,0.969559409,495350.901,197885.293,120375.21,8458.408761,168631.9892,121500.2673,10916.5875,2758.837235,33456.29722
Category,Weekly,9,Conventional,Milwaukee,2026/03/01,0.987448505,459795.602,189676.7265,93754.38397,13067.6513,163296.8403,121014.5833,13303.5,3383.314851,25595.44211
Category,Weekly,8,Conventional,Milwaukee,2026/02/22,0.999347298,464915.3059,179281.7784,106730.6742,10360.87326,168541.98,117529.9132,19679.1,3174.739632,28158.22719
Category,Weekly,7,Conventional,Milwaukee,2026/02/15,0.999218361,443784.2755,185806.9373,98281.91011,8399.877905,151295.5502,106658.9332,9093.2625,4245.623879,31297.73056
Category,Weekly,6,Conventional,Milwaukee,2026/02/08,0.929241418,538629.446,242849.8601,106144.712,11048.61504,178586.2589,126345.913,24139.2375,6177.523439,21923.58498
Category,Weekly,5,Conventional,Milwaukee,2026/02/01,0.951918945,455399.6976,201880.3163,78308.30277,3705.683462,171505.3951,124489.655,14915.90625,5040.104119,27059.72964
Category,Weekly,4,Conventional,Milwaukee,2026/01/25,0.989545518,450747.8298,179145.7353,98055.6743,7603.446487,165942.9737,138385.3245,4681.425,1519.0875,21357.13664
Category,Weekly,3,Conventional,Milwaukee,2026/01/18,1.020352353,456217.4507,180674.2909,89567.79436,10766.5667,175208.7987,118792.3986,22140.95625,1104.075,33171.36886
Category,Weekly,2,Conventional,Milwaukee,2026/01/11,0.98673348,498830.5742,208147.3808,100058.1707,9512.327389,181112.6953,117987.4707,33178.03125,1242.28125,28704.91206
Category,Weekly,1,Conventional,Milwaukee,2026/01/04,0.934823426,437779.291,179580.8543,97147.94881,9797.86847,151252.6194,107703.6701,24557.53125,1116.675,17874.74307
Category,Weekly,12,Conventional,Minneapolis,2026/03/22,0.774673713,675260.7321,354774.6293,16376.56464,3384.524119,300725.0141,261525.0402,11121.3375,3368.1375,24710.49885
Category,Weekly,11,Conventional,Minneapolis,2026/03/15,0.799311988,740212.4956,391622.6192,12705.98499,4568.196959,331315.6944,282721.3844,12129.3375,4459.21875,32005.75373
Category,Weekly,10,Conventional,Minneapolis,2026/03/08,0.808901542,706237.5178,354287.7648,13374.28033,2959.060484,335616.4122,291640.8466,10554.6,4300.93125,29120.03437
Category,Weekly,9,Conventional,Minneapolis,2026/03/01,0.799878479,717160.5856,364252.9641,13595.88016,3067.851845,336243.8895,293507.3365,9786,4023.73125,28926.8218
Category,Weekly,8,Conventional,Minneapolis,2026/02/22,0.805612517,698409.6762,348366.3343,11504.65403,3235.757251,335302.9305,285409.052,15351.7875,3791.8125,30750.27855
Category,Weekly,7,Conventional,Minneapolis,2026/02/15,0.783252636,671526.0137,360033.1283,11994.54686,1748.419817,297749.9187,246001.644,17741.325,3404.75625,30602.19344
Category,Weekly,6,Conventional,Minneapolis,2026/02/08,0.731592964,854551.949,486290.3002,16661.05351,1909.736126,349690.8592,280083.8866,31961.7375,3500.4375,34144.79761
Category,Weekly,5,Conventional,Minneapolis,2026/02/01,0.797572957,672360.3389,349678.1515,13614.26584,1207.408452,307860.5131,251765.3434,20434.3125,3296.86875,32363.9885
Category,Weekly,4,Conventional,Minneapolis,2026/01/25,0.811170106,634624.985,320533.154,14608.72852,1311.576607,298171.5259,238205.3043,25855.9875,3837.88125,30272.35283
Category,Weekly,3,Conventional,Minneapolis,2026/01/18,0.742990937,741329.0255,365787.4038,15385.37059,1478.178693,358678.0725,316716.7684,8240.925,3914.6625,29805.71655
Category,Weekly,2,Conventional,Minneapolis,2026/01/11,0.762982555,751198.8485,360577.2078,14637.00835,1055.194077,374929.4383,332299.549,8342.775,4137.525,30149.58923
Category,Weekly,1,Conventional,Minneapolis,2026/01/04,0.751363935,661208.2367,337944.0512,13840.65178,1048.530076,308375.0036,265684.1722,7333.4625,4209.1875,31148.18146
Category,Weekly,12,Conventional,Nashville,2026/03/22,0.84613756,535234.9604,262436.2897,62357.71475,23.92755393,210417.0284,156690.0673,50730.75,94.45736167,2901.753724
Category,Weekly,11,Conventional,Nashville,2026/03/15,0.859904972,514870.7794,247752.0434,51749.86269,29.63063682,215339.2427,161056.2593,51685.9875,440.6161855,2156.379715
Category,Weekly,10,Conventional,Nashville,2026/03/08,0.880706154,517005.5435,243039.6857,63089.39129,41.41314564,210835.0534,167794.6085,40192.425,148.2513691,2699.768572
Category,Weekly,9,Conventional,Nashville,2026/03/01,0.853563395,504886.1566,212482.4608,83996.67648,19.48831346,208387.5309,152028.7038,53107.6875,96.54212376,3154.597548
Category,Weekly,8,Conventional,Nashville,2026/02/22,0.868131519,494918.2922,203777.7765,88716.39966,30.17523265,202393.9408,159940.4722,41345.85,41.34375,1066.274848
Category,Weekly,7,Conventional,Nashville,2026/02/15,0.881705586,470516.9445,205365.7879,76369.34202,30.31019038,188751.5044,148610.7048,39000.675,35.83125,1104.293378
Category,Weekly,6,Conventional,Nashville,2026/02/08,0.871716395,558144.7371,245188.7503,94434.69074,20.5078192,218500.7882,177996.5396,38536.8375,11.025,1956.386089
Category,Weekly,5,Conventional,Nashville,2026/02/01,0.849511158,406714.947,155360.5623,46508.28175,8.40181889,204837.7012,175499.23,27096.5625,22.05,2219.858711
Category,Weekly,4,Conventional,Nashville,2026/01/25,0.891096872,566780.5424,234892.0078,86118.9721,43.34543958,245726.217,197813.3579,44034.6375,11.025,3867.196644
Category,Weekly,3,Conventional,Nashville,2026/01/18,0.940852382,511081.0329,206355.081,83283.64123,31.87187282,221410.4388,161672.595,56034.3,66.15,3637.393859
Category,Weekly,2,Conventional,Nashville,2026/01/11,0.949025258,518817.4813,219950.7525,91997.97226,7.406751335,206861.3498,149817.4183,53129.475,27.5625,3886.893976
Category,Weekly,1,Conventional,Nashville,2026/01/04,0.903346248,481290.454,209589.6525,87688.29706,20.20312692,183992.3013,152184.063,28915.425,36.61875,2856.194454
Category,Weekly,12,Conventional,New Orleans/Mobile,2026/03/22,0.722199662,480341.1914,252201.1465,8150.906358,80.35460111,219908.784,115162.3408,102997.65,48.49382407,1700.299376
Category,Weekly,11,Conventional,New Orleans/Mobile,2026/03/15,0.705026849,502611.9751,270699.0816,6888.873575,69.70021232,224954.3198,121959.2259,100778.2125,119.8502444,2097.03116
Category,Weekly,10,Conventional,New Orleans/Mobile,2026/03/08,0.705650421,506918.5365,271795.4772,14769.58238,253.3371511,220100.1398,125040.766,93103.10625,180.8830141,1775.384466
Category,Weekly,9,Conventional,New Orleans/Mobile,2026/03/01,0.705743673,483843.0844,235469.9543,21031.79169,236.7039782,227104.6345,125822.9205,99264.24375,261.84375,1755.626502
Category,Weekly,8,Conventional,New Orleans/Mobile,2026/02/22,0.683274976,496620.0408,239533.1682,18863.55659,42.35991185,238180.9561,135490.9698,100269.6188,363.825,2056.542487
Category,Weekly,7,Conventional,New Orleans/Mobile,2026/02/15,0.694847603,455714.9133,233752.3353,20042.30455,147.4176287,201772.8559,108129.3558,90788.775,121.275,2733.450126
Category,Weekly,6,Conventional,New Orleans/Mobile,2026/02/08,0.707790118,488647.141,258988.7972,30188.66011,449.201047,199020.4827,110143.591,86324.83125,88.59375,2463.46668
Category,Weekly,5,Conventional,New Orleans/Mobile,2026/02/01,0.732349249,434202.8312,210046.1028,17629.93314,525.6869234,206001.1083,123053.4375,80753.925,85.44375,2108.302064
Category,Weekly,4,Conventional,New Orleans/Mobile,2026/01/25,0.739102549,495826.1909,248554.4315,16766.27194,160.336476,230345.151,119837.0009,107239.65,79.93125,3188.56887
Category,Weekly,3,Conventional,New Orleans/Mobile,2026/01/18,0.725181885,480259.8126,237742.8406,13944.42223,68.54457316,228504.0052,136054.2317,90015.58125,119.7,2314.492188
Category,Weekly,2,Conventional,New Orleans/Mobile,2026/01/11,0.716586945,508466.8033,251022.8698,14976.13199,61.09973751,242406.7018,144285.7163,95020.40625,84.2625,3016.316755
Category,Weekly,1,Conventional,New Orleans/Mobile,2026/01/04,0.738053572,416150.1878,216041.1791,15328.64882,51.38381108,184728.9761,108005.9264,74333.7,24.01875,2365.330883
Category,Weekly,12,Conventional,New York,2026/03/22,0.994537879,3820048.57,591063.1266,1015008.665,20847.25967,2193129.519,1962409.885,135435.2969,55165.52121,40118.81605
Category,Weekly,11,Conventional,New York,2026/03/15,0.998369664,3976913.175,629130.1532,992540.6541,17469.41071,2337772.957,2020012.256,205148.9344,68539.95618,44071.81066
Category,Weekly,10,Conventional,New York,2026/03/08,0.986425982,3844614.068,636494.9842,1149253.506,26994.19855,2031871.38,1764882.208,169051.8911,60936.62425,37000.65682
Category,Weekly,9,Conventional,New York,2026/03/01,1.00649069,3294302.094,548959.6476,677155.0699,83604.48471,1984582.892,1713663.516,203362.4176,31394.28174,36162.67617
Category,Weekly,8,Conventional,New York,2026/02/22,0.988751579,3828098.101,623957.1836,1135495.287,48136.53942,2020509.091,1652990.803,266680.3124,54640.80755,46197.16794
Category,Weekly,7,Conventional,New York,2026/02/15,0.947854423,3702235.713,668904.1136,1124446.336,77864.54877,1831020.714,1550141.966,205686.4161,32714.97357,42477.35847
Category,Weekly,6,Conventional,New York,2026/02/08,1.00824502,4977231.064,909939.82,1730029.969,200985.0871,2136276.189,1810314.425,211312.6398,68423.97771,46225.14586
Category,Weekly,5,Conventional,New York,2026/02/01,0.957994072,3263638.208,604310.0434,885499.9755,96103.62524,1677724.564,1473102.543,145434.4093,21787.27966,37400.33171
Category,Weekly,4,Conventional,New York,2026/01/25,0.998199894,4366811.731,658038.3329,1016729.729,66718.1381,2625325.531,2308703.64,215442.1016,39682.08807,61497.70139
Category,Weekly,3,Conventional,New York,2026/01/18,0.996148409,3814489.856,583371.6155,948051.6175,154708.7241,2128357.899,1827449.917,198900.8377,30269.2285,71737.91585
Category,Weekly,2,Conventional,New York,2026/01/11,0.987212416,3942643.406,661928.944,769072.7515,32076.72402,2479564.986,2165381.787,203521.8358,31367.18285,79294.18054
Category,Weekly,1,Conventional,New York,2026/01/04,0.95896295,3490335.683,556265.7993,1150120.033,57331.00768,1726618.842,1496990.041,126684.1487,30090.81776,72853.83493
Category,Weekly,12,Conventional,Northern New England,2026/03/22,0.921351758,656586.9112,317996.9418,182339.2338,222.9123192,156027.8232,136968.9932,17011.4069,335.8635456,1711.559631
Category,Weekly,11,Conventional,Northern New England,2026/03/15,0.971472749,617071.4831,281001.7904,183523.0942,222.0341436,152324.5643,127573.2263,22786.12561,383.3190147,1581.893394
Category,Weekly,10,Conventional,Northern New England,2026/03/08,0.982394366,604322.9167,269243.3327,189060.8472,230.9573381,145787.7795,119009.9009,24932.76667,378.6682296,1466.44362
Category,Weekly,9,Conventional,Northern New England,2026/03/01,0.831745044,729999.8706,350790.7341,249843.6549,37.47555881,129328.006,101480.4876,26006.09742,280.9936921,1560.427362
Category,Weekly,8,Conventional,Northern New England,2026/02/22,0.945211895,624406.8333,285789.1491,180968.4453,94.40696814,157554.832,124035.3667,31317.47914,393.0628211,1808.923334
Category,Weekly,7,Conventional,Northern New England,2026/02/15,0.956561058,621450.2456,302256.8999,188140.3063,68.90237403,130984.137,102449.3805,26664.09747,319.8523189,1550.80673
Category,Weekly,6,Conventional,Northern New England,2026/02/08,0.838147032,793471.1785,385388.57,274903.4788,58.86267736,133120.2671,107531.3077,23660.81264,243.0399084,1685.106814
Category,Weekly,5,Conventional,Northern New England,2026/02/01,0.921021183,540487.5473,263861.849,160884.8446,55.86704823,115684.9866,95987.42166,17923.25496,374.9363773,1399.373615
Category,Weekly,4,Conventional,Northern New England,2026/01/25,0.844556805,817148.1128,383279.9917,272755.9267,187.3888643,160924.8055,138472.5006,19519.02468,367.9614301,2565.31873
Category,Weekly,3,Conventional,Northern New England,2026/01/18,0.990198584,620111.1689,272677.6451,191765.4446,86.97846105,155581.1008,119195.0096,30878.89048,302.5210992,5204.679609
Category,Weekly,2,Conventional,Northern New England,2026/01/11,0.981095864,605979.6079,264588.4791,197405.9785,18.95789002,143966.1924,108853.768,30507.7683,344.0388959,4260.617262
Category,Weekly,1,Conventional,Northern New England,2026/01/04,0.790504301,772098.1712,387962.8549,265103.7284,133.6381339,118897.9498,95605.64218,19278.6888,432.0084185,3581.610385
Category,Weekly,12,Conventional,Omaha,2026/03/22,0.867014338,210375.9083,99366.89823,28547.96341,207.0162813,82254.03035,70012.425,4610.2875,1906.263642,5725.054211
Category,Weekly,11,Conventional,Omaha,2026/03/15,0.852480636,230037.6795,118145.6271,23937.83346,1432.498448,86521.72045,71531.64375,7111.125,2064.861293,5814.090408
Category,Weekly,10,Conventional,Omaha,2026/03/08,0.863578996,268079.2794,122842.9918,26849.04168,3.62705055,118383.6189,104267.2313,6763.18125,1525.513314,5827.693076
Category,Weekly,9,Conventional,Omaha,2026/03/01,0.814321023,263495.3717,118513.8429,25903.91085,278.8290923,118798.7888,104997.7688,6379.275,1379.794501,6041.950547
Category,Weekly,8,Conventional,Omaha,2026/02/22,0.846898719,256928.7819,113706.6113,28390.50418,1265.223806,113566.4426,99968.00625,6892.127654,1200.924678,5505.384053
Category,Weekly,7,Conventional,Omaha,2026/02/15,0.830971939,247350.0308,118107.6964,24518.15185,11.97730384,104712.2052,85176.525,11970.95062,1403.247666,6161.481962
Category,Weekly,6,Conventional,Omaha,2026/02/08,0.788202608,312025.1212,153242.6175,34643.27159,40.13638787,124099.0956,104646.9788,10046.4,1682.504442,7723.212351
Category,Weekly,5,Conventional,Omaha,2026/02/01,0.854301981,240925.0506,109233.8013,23806.28169,17.79434056,107867.1732,87618.89324,12332.775,1942.302033,5973.202964
Category,Weekly,4,Conventional,Omaha,2026/01/25,0.864830064,240252.3499,100975.7653,26584.13606,10.61247816,112681.8361,92151.72052,12888.4875,1733.344831,5908.283222
Category,Weekly,3,Conventional,Omaha,2026/01/18,0.836064169,261564.272,107742.5023,25963.83438,73.91973028,127784.0156,111895.7438,7894.6875,1623.199111,6370.385217
Category,Weekly,2,Conventional,Omaha,2026/01/11,0.83020556,261844.4601,105805.96,26170.48723,19.57916717,129848.4337,112438.1977,7975.8,1467.338046,7967.097984
Category,Weekly,1,Conventional,Omaha,2026/01/04,0.774485107,258660.5779,122668.2343,28782.49352,12.97359135,107196.8765,93200.26948,6562.5,1169.575189,6264.53178
Category,Weekly,12,Conventional,Orlando,2026/03/22,0.757160232,1123525.743,545559.6636,18348.66798,1.068579507,559616.3433,489800.772,54472.6875,157.10625,15185.77752
Category,Weekly,11,Conventional,Orlando,2026/03/15,0.752018877,1111164.839,547331.5167,17805.84548,0.944999975,546026.5316,450235.3999,78217.25625,361.06875,17212.80665
Category,Weekly,10,Conventional,Orlando,2026/03/08,0.753897447,1126005.3,507694.1888,78967.33061,10.07421498,539333.7068,460939.0898,62853.91875,599.68125,14941.017
Category,Weekly,9,Conventional,Orlando,2026/03/01,0.756352032,1111429.442,425799.2136,124422.9926,13.6950398,561193.5411,483750.2627,64118.38125,342.16875,12982.72836
Category,Weekly,8,Conventional,Orlando,2026/02/22,0.757628224,1127010.317,453262.0467,124753.0894,6.0531672,548989.1276,450718.9842,79031.6625,283.89375,18954.58716
Category,Weekly,7,Conventional,Orlando,2026/02/15,0.749201835,1088290.79,456197.9661,124344.095,6.967971738,507741.7606,423308.5076,72040.5,435.4875,11957.2655
Category,Weekly,6,Conventional,Orlando,2026/02/08,0.760174853,1236389.33,541275.2266,150804.5833,10.36406465,544299.1561,455303.4829,71683.89375,520.93125,16790.84829
Category,Weekly,5,Conventional,Orlando,2026/02/01,0.746386437,1256821.521,419749.0392,77907.21229,33.5044536,759131.7651,684742.0211,53154.4125,876.88125,20358.4503
Category,Weekly,4,Conventional,Orlando,2026/01/25,0.830035634,1036811.12,401915.6445,111978.1995,20.02040508,522897.2556,448667.2191,55923.7875,812.30625,17493.94273
Category,Weekly,3,Conventional,Orlando,2026/01/18,0.822071661,1074878.649,443319.0901,82375.86678,26.86927939,549156.8231,476908.7381,55044.4125,993.43125,16210.24134
Category,Weekly,2,Conventional,Orlando,2026/01/11,0.826079347,1127343.97,475448.0016,101348.9907,50.82873841,550496.1485,453331.5399,67538.1,1141.0875,28485.42118
Category,Weekly,1,Conventional,Orlando,2026/01/04,0.848312348,983587.7117,415404.3706,101131.4102,8.356597655,467043.5743,396469.3531,57300.075,683.55,12590.59616
